<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026-03-03	12:30:00	5276.82	5276.95	5247.79	5260.84	10273	0	4
2026-03-03	12:45:00	5260.91	5260.96	5238.57	5248.27	11609	0	4
2026-03-03	13:00:00	5248.29	5264.1	5160.09	5198.42	14342	0	4
2026-03-03	13:15:00	5198.42	5209.54	5113.51	5126.71	12408	0	4
2026-03-03	13:30:00	5126.71	5143.7	5075.28	5124.71	12989	0	4
2026-03-03	13:45:00	5124.69	5157.84	5122.95	5144.56	12880	0	4
2026-03-03	14:00:00	5144.56	5193.26	5138.46	5192.85	13663	0	4
2026-03-03	14:15:00	5192.85	5208.95	5181.35	5204.4	11219	0	4
2026-03-03	14:30:00	5204.4	5212.23	5188.67	5202.92	9547	0	4
2026-03-03	14:45:00	5202.91	5226.77	5196.4	5224.47	9252	0	4
2026-03-03	15:00:00	5224.47	5224.62	5146.54	5164.21	17449	0	4
2026-03-03	15:15:00	5164.21	5184.73	5159.85	5178.04	13815	0	4
2026-03-03	15:30:00	5178.03	5186.34	5147.51	5156.69	14076	0	4
2026-03-03	15:45:00	5156.7	5159.36	5127.39	5156.73	14693	0	4
2026-03-03	16:00:00	5156.73	5175.6	5150.15	5165.05	14216	0	4
2026-03-03	16:15:00	5165.02	5166.63	5125.0	5146.09	13521	0	4
2026-03-03	16:30:00	5146.09	5146.09	5061.89	5071.63	17529	0	4
2026-03-03	16:45:00	5071.61	5076.34	5015.84	5038.4	15508	0	4
2026-03-03	17:00:00	5038.4	5070.11	5025.48	5039.87	14166	0	4
2026-03-03	17:15:00	5039.87	5053.26	4995.97	5044.13	14435	0	4
2026-03-03	17:30:00	5044.0	5070.57	5037.15	5061.7	15295	0	4
2026-03-03	17:45:00	5061.7	5097.01	5054.27	5095.54	17063	0	4
2026-03-03	18:00:00	5095.49	5122.77	5090.62	5108.16	14816	0	4
2026-03-03	18:15:00	5108.14	5126.11	5099.8	5112.73	15113	0	4
2026-03-03	18:30:00	5112.73	5134.82	5107.19	5111.53	14713	0	4
2026-03-03	18:45:00	5111.53	5115.87	5098.12	5106.95	15092	0	4
2026-03-03	19:00:00	5107.19	5107.37	5081.02	5098.3	14385	0	4
2026-03-03	19:15:00	5098.3	5109.87	5081.91	5083.29	13573	0	4
2026-03-03	19:30:00	5083.15	5086.11	5065.32	5078.91	15779	0	4
2026-03-03	19:45:00	5078.88	5084.56	5067.66	5079.25	14800	0	4
2026-03-03	20:00:00	5079.25	5103.96	5079.25	5103.49	13785	0	4
2026-03-03	20:15:00	5103.49	5117.25	5093.62	5112.41	11413	0	4
2026-03-03	20:30:00	5112.32	5137.31	5107.17	5133.39	10808	0	4
2026-03-03	20:45:00	5133.39	5138.23	5127.23	5136.06	9333	0	4
2026-03-03	21:00:00	5136.02	5149.04	5110.03	5112.43	11643	0	4
2026-03-03	21:15:00	5112.43	5121.27	5102.06	5106.72	10516	0	4
2026-03-03	21:30:00	5106.76	5119.07	5099.42	5119.01	12118	0	4
2026-03-03	21:45:00	5119.01	5128.47	5107.22	5113.34	11575	0	4
2026-03-03	22:00:00	5113.34	5126.97	5112.13	5119.08	10783	0	4
2026-03-03	22:15:00	5119.08	5130.41	5114.08	5122.7	8978	0	4
2026-03-03	22:30:00	5122.7	5126.48	5102.49	5111.63	9234	0	4
2026-03-03	22:45:00	5111.64	5113.38	5086.02	5097.25	12708	0	4
2026-03-03	23:00:00	5097.45	5110.34	5094.33	5098.71	3688	0	4
2026-03-03	23:15:00	5098.71	5101.22	5089.43	5089.48	4302	0	4
2026-03-03	23:30:00	5089.39	5096.1	5083.92	5091.58	2967	0	4
2026-03-03	23:45:00	5091.58	5093.3	5082.96	5087.98	3857	0	4
2026-03-04	01:00:00	5087.98	5118.59	5084.39	5117.65	4703	0	4
2026-03-04	01:15:00	5117.65	5128.51	5116.45	5126.69	5788	0	4
2026-03-04	01:30:00	5126.69	5128.43	5116.7	5125.71	5288	0	4
2026-03-04	01:45:00	5125.72	5129.83	5120.18	5125.39	3942	0	4
2026-03-04	02:00:00	5125.39	5126.42	5105.97	5116.05	6499	0	4
2026-03-04	02:15:00	5116.05	5128.92	5113.29	5125.22	5899	0	4
2026-03-04	02:30:00	5125.22	5137.7	5122.57	5132.35	5889	0	4
2026-03-04	02:45:00	5132.28	5140.42	5127.83	5138.7	6390	0	4
2026-03-04	03:00:00	5138.7	5162.69	5138.65	5159.54	11642	0	4
2026-03-04	03:15:00	5159.53	5164.43	5146.63	5146.72	10283	0	4
2026-03-04	03:30:00	5146.72	5163.63	5142.44	5163.16	11904	0	4
2026-03-04	03:45:00	5163.16	5178.62	5158.33	5175.1	10606	0	4
2026-03-04	04:00:00	5175.1	5191.09	5168.16	5190.07	9708	0	4
2026-03-04	04:15:00	5190.07	5190.07	5176.06	5177.79	7681	0	4
2026-03-04	04:30:00	5177.79	5180.36	5163.97	5180.36	8818	0	4
2026-03-04	04:45:00	5180.36	5181.05	5153.9	5156.39	9559	0	4
2026-03-04	05:00:00	5156.41	5160.27	5141.03	5156.01	8409	0	4
2026-03-04	05:15:00	5156.01	5168.29	5151.5	5162.66	8902	0	4
2026-03-04	05:30:00	5162.62	5167.84	5154.01	5162.99	8023	0	4
2026-03-04	05:45:00	5162.81	5177.53	5159.51	5174.44	6322	0	4
2026-03-04	06:00:00	5174.51	5181.03	5171.86	5174.12	6459	0	4
2026-03-04	06:15:00	5174.09	5174.27	5162.96	5168.02	6002	0	4
2026-03-04	06:30:00	5168.06	5170.76	5152.13	5161.71	6411	0	4
2026-03-04	06:45:00	5161.71	5165.13	5154.78	5156.94	5258	0	4
2026-03-04	07:00:00	5156.94	5166.3	5152.15	5161.14	7299	0	4
2026-03-04	07:15:00	5161.14	5165.98	5153.01	5156.66	6520	0	4
2026-03-04	07:30:00	5156.63	5167.67	5155.28	5160.31	8353	0	4
2026-03-04	07:45:00	5160.31	5168.32	5154.01	5160.07	8674	0	4
2026-03-04	08:00:00	5160.07	5160.07	5122.39	5142.09	10120	0	4
2026-03-04	08:15:00	5141.76	5150.52	5128.91	5134.51	9411	0	4
2026-03-04	08:30:00	5134.51	5156.13	5132.7	5148.74	8933	0	4
2026-03-04	08:45:00	5148.74	5160.82	5146.75	5160.82	7397	0	4
2026-03-04	09:00:00	5160.59	5175.98	5158.44	5167.66	7905	0	4
2026-03-04	09:15:00	5167.66	5174.63	5163.42	5167.65	6480	0	4
2026-03-04	09:30:00	5167.64	5173.24	5163.68	5169.59	5414	0	4
2026-03-04	09:45:00	5169.59	5175.91	5168.29	5168.29	5146	0	4
2026-03-04	10:00:00	5168.29	5172.24	5147.91	5157.29	9718	0	4
2026-03-04	10:15:00	5157.29	5168.81	5152.36	5162.8	5508	0	4
2026-03-04	10:30:00	5162.8	5176.18	5161.92	5175.77	6235	0	4
2026-03-04	10:45:00	5175.77	5182.22	5166.31	5167.63	5622	0	4
2026-03-04	11:00:00	5167.63	5171.42	5159.24	5164.12	7420	0	4
2026-03-04	11:15:00	5164.12	5178.52	5162.46	5170.9	5344	0	4
2026-03-04	11:30:00	5170.9	5185.02	5168.98	5182.56	4740	0	4
2026-03-04	11:45:00	5182.56	5184.99	5175.96	5182.34	5361	0	4
2026-03-04	12:00:00	5182.34	5198.1	5182.34	5198.1	7630	0	4
2026-03-04	12:15:00	5198.39	5202.58	5186.85	5188.18	7752	0	4
2026-03-04	12:30:00	5188.18	5191.28	5179.59	5185.51	5758	0	4
2026-03-04	12:45:00	5185.51	5193.84	5181.55	5189.87	4303	0	4
2026-03-04	13:00:00	5189.87	5196.56	5187.75	5195.14	4187	0	4
2026-03-04	13:15:00	5195.14	5197.67	5190.3	5194.96	3843	0	4
2026-03-04	13:30:00	5194.95	5200.77	5190.98	5192.99	5258	0	4
2026-03-04	13:45:00	5192.99	5194.45	5187.74	5192.23	4398	0	4
2026-03-04	14:00:00	5192.23	5206.14	5192.2	5197.51	5753	0	4
2026-03-04	14:15:00	5197.51	5197.76	5174.21	5178.43	7648	0	4
2026-03-04	14:30:00	5178.43	5178.54	5156.27	5167.02	11251	0	4
2026-03-04	14:45:00	5167.02	5173.3	5159.7	5171.19	5895	0	4
2026-03-04	15:00:00	5171.19	5196.32	5171.0	5193.43	9819	0	4
2026-03-04	15:15:00	5193.43	5195.48	5179.25	5192.33	9030	0	4
2026-03-04	15:30:00	5192.33	5192.95	5181.96	5188.39	8607	0	4
2026-03-04	15:45:00	5188.39	5192.32	5167.48	5167.96	8558	0	4
2026-03-04	16:00:00	5167.96	5180.79	5164.03	5165.25	10122	0	4
2026-03-04	16:15:00	5165.26	5175.25	5160.03	5166.33	12282	0	4
2026-03-04	16:30:00	5166.33	5185.18	5163.16	5171.76	16617	0	4
2026-03-04	16:45:00	5171.76	5179.7	5138.74	5146.48	18006	0	4
2026-03-04	17:00:00	5145.48	5162.93	5131.3	5134.48	17766	0	4
2026-03-04	17:15:00	5134.45	5159.97	5132.74	5156.3	14925	0	4
2026-03-04	17:30:00	5156.23	5167.13	5137.64	5143.95	15273	0	4
2026-03-04	17:45:00	5143.95	5153.06	5133.46	5151.44	11817	0	4
2026-03-04	18:00:00	5151.46	5162.57	5143.45	5148.55	12513	0	4
2026-03-04	18:15:00	5148.56	5155.98	5138.31	5146.21	11310	0	4
2026-03-04	18:30:00	5146.21	5159.21	5144.11	5146.81	10342	0	4
2026-03-04	18:45:00	5146.81	5152.85	5142.93	5149.8	8372	0	4
2026-03-04	19:00:00	5149.8	5153.08	5143.05	5147.39	8217	0	4
2026-03-04	19:15:00	5147.39	5149.65	5120.33	5133.67	10350	0	4
2026-03-04	19:30:00	5133.67	5139.3	5128.32	5137.57	9567	0	4
2026-03-04	19:45:00	5137.59	5147.66	5135.67	5141.12	8495	0	4
2026-03-04	20:00:00	5141.12	5143.55	5117.5	5124.73	11813	0	4
2026-03-04	20:15:00	5124.73	5128.17	5111.39	5124.01	10992	0	4
2026-03-04	20:30:00	5124.01	5130.07	5108.83	5125.26	8144	0	4
2026-03-04	20:45:00	5125.26	5134.87	5123.8	5134.01	6465	0	4
2026-03-04	21:00:00	5134.01	5136.8	5126.24	5131.26	4808	0	4
2026-03-04	21:15:00	5131.26	5133.29	5124.59	5124.7	5198	0	4
2026-03-04	21:30:00	5124.7	5132.23	5123.37	5130.96	5925	0	4
2026-03-04	21:45:00	5130.96	5139.67	5129.72	5137.94	5800	0	4
2026-03-04	22:00:00	5137.85	5138.91	5126.93	5130.02	6406	0	4
2026-03-04	22:15:00	5130.05	5138.47	5123.78	5137.28	6052	0	4
2026-03-04	22:30:00	5137.29	5146.78	5137.01	5144.07	5384	0	4
2026-03-04	22:45:00	5144.15	5144.65	5132.94	5134.79	7065	0	4
2026-03-04	23:00:00	5134.81	5144.08	5133.85	5140.45	2862	0	4
2026-03-04	23:15:00	5140.39	5141.47	5136.18	5141.25	2157	0	4
2026-03-04	23:30:00	5141.32	5141.8	5129.52	5135.56	2705	0	4
2026-03-04	23:45:00	5135.57	5142.1	5134.92	5140.02	1937	0	4
2026-03-05	01:00:00	5140.17	5154.9	5140.17	5146.99	2651	0	4
2026-03-05	01:15:00	5146.99	5156.88	5146.51	5154.78	2126	0	4
2026-03-05	01:30:00	5154.78	5156.42	5148.8	5155.76	2265	0	4
2026-03-05	01:45:00	5155.76	5166.19	5155.0	5165.18	4035	0	4
2026-03-05	02:00:00	5165.18	5172.83	5159.5	5171.12	4172	0	4
2026-03-05	02:15:00	5171.12	5179.88	5170.76	5173.48	3327	0	4
2026-03-05	02:30:00	5173.48	5176.87	5168.36	5171.54	2786	0	4
2026-03-05	02:45:00	5171.54	5177.32	5166.39	5172.62	3987	0	4
2026-03-05	03:00:00	5172.62	5186.54	5169.77	5176.52	7982	0	4
2026-03-05	03:15:00	5176.52	5182.47	5172.6	5177.56	7206	0	4
2026-03-05	03:30:00	5177.56	5179.06	5167.56	5172.72	8501	0	4
2026-03-05	03:45:00	5172.71	5180.14	5169.42	5172.73	7455	0	4
2026-03-05	04:00:00	5172.69	5181.83	5171.73	5178.66	7742	0	4
2026-03-05	04:15:00	5178.66	5188.24	5176.58	5184.16	4997	0	4
2026-03-05	04:30:00	5184.18	5187.24	5174.7	5175.57	6750	0	4
2026-03-05	04:45:00	5175.64	5192.5	5174.33	5192.05	6230	0	4
2026-03-05	05:00:00	5192.05	5195.01	5184.0	5185.87	6039	0	4
2026-03-05	05:15:00	5185.89	5191.2	5184.63	5185.09	4536	0	4
2026-03-05	05:30:00	5185.08	5190.9	5181.38	5188.62	3619	0	4
2026-03-05	05:45:00	5188.62	5191.11	5178.31	5180.27	3661	0	4
2026-03-05	06:00:00	5180.26	5185.81	5176.83	5183.72	2969	0	4
2026-03-05	06:15:00	5183.71	5186.67	5174.83	5178.41	3303	0	4
2026-03-05	06:30:00	5178.41	5180.27	5173.79	5174.45	2898	0	4
2026-03-05	06:45:00	5174.45	5175.76	5166.35	5171.72	3555	0	4
2026-03-05	07:00:00	5171.72	5176.82	5169.18	5175.59	3258	0	4
2026-03-05	07:15:00	5175.59	5176.71	5169.94	5172.49	3077	0	4
2026-03-05	07:30:00	5172.49	5174.38	5161.94	5166.45	6364	0	4
2026-03-05	07:45:00	5166.45	5169.46	5148.4	5148.62	6435	0	4
2026-03-05	08:00:00	5148.62	5155.37	5120.65	5132.64	11418	0	4
2026-03-05	08:15:00	5132.82	5143.92	5124.54	5143.05	8266	0	4
2026-03-05	08:30:00	5143.04	5156.75	5140.06	5150.89	6597	0	4
2026-03-05	08:45:00	5150.89	5168.81	5149.12	5167.66	6584	0	4
2026-03-05	09:00:00	5167.66	5172.78	5161.44	5162.1	6207	0	4
2026-03-05	09:15:00	5162.1	5168.09	5160.03	5166.31	6044	0	4
2026-03-05	09:30:00	5166.3	5167.15	5159.71	5160.39	7665	0	4
2026-03-05	09:45:00	5160.39	5166.16	5158.99	5162.29	5627	0	4
2026-03-05	10:00:00	5162.29	5162.62	5141.9	5141.91	7687	0	4
2026-03-05	10:15:00	5141.91	5148.68	5137.79	5144.65	6810	0	4
2026-03-05	10:30:00	5144.65	5163.56	5143.73	5161.28	6508	0	4
2026-03-05	10:45:00	5161.28	5170.21	5161.28	5165.7	6477	0	4
2026-03-05	11:00:00	5165.68	5180.5	5161.48	5179.54	11445	0	4
2026-03-05	11:15:00	5179.54	5180.61	5167.09	5169.69	7182	0	4
2026-03-05	11:30:00	5169.67	5169.8	5153.66	5162.6	6634	0	4
2026-03-05	11:45:00	5162.6	5165.36	5157.21	5161.03	5405	0	4
2026-03-05	12:00:00	5160.96	5161.0	5146.35	5154.4	5711	0	4
2026-03-05	12:15:00	5154.4	5158.65	5151.65	5156.24	4931	0	4
2026-03-05	12:30:00	5156.15	5158.85	5147.64	5157.12	4834	0	4
2026-03-05	12:45:00	5157.13	5167.63	5156.4	5164.66	4873	0	4
2026-03-05	13:00:00	5164.66	5168.02	5161.59	5164.6	4178	0	4
2026-03-05	13:15:00	5164.6	5166.95	5161.05	5163.09	3386	0	4
2026-03-05	13:30:00	5163.09	5164.76	5156.97	5160.99	3744	0	4
2026-03-05	13:45:00	5160.99	5165.11	5160.43	5163.79	3145	0	4
2026-03-05	14:00:00	5163.8	5171.53	5163.17	5168.59	4212	0	4
2026-03-05	14:15:00	5168.59	5170.59	5161.92	5161.95	4272	0	4
2026-03-05	14:30:00	5161.95	5167.84	5160.93	5162.54	3887	0	4
2026-03-05	14:45:00	5162.53	5166.2	5160.97	5162.68	4167	0	4
2026-03-05	15:00:00	5162.68	5164.16	5146.57	5155.93	8314	0	4
2026-03-05	15:15:00	5155.93	5160.13	5083.3	5122.3	15710	0	4
2026-03-05	15:30:00	5122.29	5138.01	5114.97	5131.4	9460	0	4
2026-03-05	15:45:00	5131.45	5132.14	5109.91	5118.07	10254	0	4
2026-03-05	16:00:00	5118.07	5130.06	5110.3	5112.95	9508	0	4
2026-03-05	16:15:00	5112.95	5120.97	5102.93	5120.35	9770	0	4
2026-03-05	16:30:00	5120.34	5123.81	5090.9	5097.51	16043	0	4
2026-03-05	16:45:00	5097.53	5111.11	5091.43	5102.23	16369	0	4
2026-03-05	17:00:00	5102.23	5119.98	5060.45	5085.41	16596	0	4
2026-03-05	17:15:00	5085.4	5094.05	5071.97	5086.52	15525	0	4
2026-03-05	17:30:00	5086.52	5093.84	5077.78	5080.53	14493	0	4
2026-03-05	17:45:00	5080.53	5103.15	5079.55	5102.56	11610	0	4
2026-03-05	18:00:00	5102.59	5104.65	5074.26	5083.13	10796	0	4
2026-03-05	18:15:00	5083.13	5085.3	5060.2	5063.86	11479	0	4
2026-03-05	18:30:00	5063.86	5072.76	5054.36	5070.93	13830	0	4
2026-03-05	18:45:00	5070.94	5081.35	5070.32	5077.73	9900	0	4
2026-03-05	19:00:00	5077.73	5089.58	5074.12	5086.44	9523	0	4
2026-03-05	19:15:00	5086.56	5088.8	5074.92	5075.18	9429	0	4
2026-03-05	19:30:00	5075.24	5077.32	5055.02	5063.62	12109	0	4
2026-03-05	19:45:00	5063.62	5069.27	5055.74	5062.95	11600	0	4
2026-03-05	20:00:00	5062.93	5073.6	5050.88	5071.94	12530	0	4
2026-03-05	20:15:00	5071.92	5076.06	5061.51	5071.27	11568	0	4
2026-03-05	20:30:00	5071.26	5085.5	5070.7	5083.14	8718	0	4
2026-03-05	20:45:00	5083.25	5083.7	5067.21	5069.5	7670	0	4
2026-03-05	21:00:00	5069.51	5081.37	5067.59	5073.49	7870	0	4
2026-03-05	21:15:00	5073.49	5073.52	5062.15	5066.9	8338	0	4
2026-03-05	21:30:00	5066.9	5067.25	5055.78	5065.76	9191	0	4
2026-03-05	21:45:00	5065.76	5070.58	5062.26	5066.11	8935	0	4
2026-03-05	22:00:00	5066.11	5079.87	5061.61	5079.04	9309	0	4
2026-03-05	22:15:00	5079.12	5094.8	5076.15	5080.66	9279	0	4
2026-03-05	22:30:00	5080.68	5082.55	5074.27	5080.66	8012	0	4
2026-03-05	22:45:00	5080.66	5081.75	5072.87	5076.71	9209	0	4
2026-03-05	23:00:00	5076.71	5084.22	5071.93	5076.38	2959	0	4
2026-03-05	23:15:00	5076.39	5081.27	5075.48	5080.55	1916	0	4
2026-03-05	23:30:00	5080.64	5082.46	5072.46	5075.32	2264	0	4
2026-03-05	23:45:00	5075.32	5084.82	5074.4	5081.55	1703	0	4
2026-03-06	01:00:00	5081.57	5091.99	5074.42	5086.38	2451	0	4
2026-03-06	01:15:00	5086.38	5096.81	5083.05	5091.36	3386	0	4
2026-03-06	01:30:00	5091.17	5102.01	5087.42	5101.01	2436	0	4
2026-03-06	01:45:00	5101.01	5101.01	5084.7	5086.23	3791	0	4
2026-03-06	02:00:00	5086.25	5091.55	5074.2	5085.16	4735	0	4
2026-03-06	02:15:00	5085.16	5092.36	5078.27	5090.75	4124	0	4
2026-03-06	02:30:00	5090.75	5092.25	5075.31	5083.7	3359	0	4
2026-03-06	02:45:00	5083.7	5089.95	5076.89	5084.62	4346	0	4
2026-03-06	03:00:00	5084.62	5086.34	5066.5	5077.15	9543	0	4
2026-03-06	03:15:00	5077.14	5089.12	5075.36	5085.82	8041	0	4
2026-03-06	03:30:00	5085.82	5120.39	5085.63	5118.42	8184	0	4
2026-03-06	03:45:00	5118.42	5143.94	5117.6	5134.76	8387	0	4
2026-03-06	04:00:00	5134.75	5138.55	5125.45	5130.47	6749	0	4
2026-03-06	04:15:00	5130.3	5134.49	5127.87	5128.76	3263	0	4
2026-03-06	04:30:00	5128.76	5131.98	5122.16	5124.41	4311	0	4
2026-03-06	04:45:00	5124.41	5129.26	5122.96	5126.43	3785	0	4
2026-03-06	05:00:00	5126.4	5134.94	5124.26	5133.07	4077	0	4
2026-03-06	05:15:00	5133.07	5141.53	5130.9	5136.58	4793	0	4
2026-03-06	05:30:00	5136.58	5138.09	5129.1	5132.42	3126	0	4
2026-03-06	05:45:00	5132.42	5134.71	5129.87	5131.05	2184	0	4
2026-03-06	06:00:00	5131.05	5136.07	5130.57	5135.16	2915	0	4
2026-03-06	06:15:00	5135.16	5136.4	5127.6	5129.7	2074	0	4
2026-03-06	06:30:00	5129.69	5133.52	5128.36	5132.58	2021	0	4
2026-03-06	06:45:00	5132.58	5135.9	5126.28	5127.56	2204	0	4
2026-03-06	07:00:00	5127.56	5129.99	5122.91	5126.74	2932	0	4
2026-03-06	07:15:00	5126.74	5130.1	5122.98	5129.88	2914	0	4
2026-03-06	07:30:00	5129.88	5130.18	5119.18	5121.19	5340	0	4
2026-03-06	07:45:00	5121.19	5123.53	5114.39	5117.4	4673	0	4
2026-03-06	08:00:00	5117.4	5121.69	5109.26	5116.44	4446	0	4
2026-03-06	08:15:00	5116.44	5122.99	5114.62	5120.27	3986	0	4
2026-03-06	08:30:00	5120.27	5122.94	5116.58	5121.34	3585	0	4
2026-03-06	08:45:00	5121.34	5122.53	5115.23	5115.75	3119	0	4
2026-03-06	09:00:00	5115.75	5117.63	5105.86	5111.47	3368	0	4
2026-03-06	09:15:00	5111.47	5119.78	5110.71	5114.68	3650	0	4
2026-03-06	09:30:00	5114.68	5116.46	5107.72	5114.23	3700	0	4
2026-03-06	09:45:00	5114.23	5120.85	5112.56	5119.68	3373	0	4
2026-03-06	10:00:00	5119.74	5123.25	5110.85	5115.49	5261	0	4
2026-03-06	10:15:00	5115.44	5117.69	5099.39	5100.63	5256	0	4
2026-03-06	10:30:00	5100.6	5108.69	5096.35	5107.44	4150	0	4
2026-03-06	10:45:00	5107.44	5113.62	5106.96	5108.71	3638	0	4
2026-03-06	11:00:00	5108.71	5109.65	5094.62	5095.81	5323	0	4
2026-03-06	11:15:00	5095.82	5102.56	5091.94	5099.08	5368	0	4
2026-03-06	11:30:00	5099.08	5103.85	5087.81	5096.26	5875	0	4
2026-03-06	11:45:00	5096.26	5097.37	5083.39	5085.8	5837	0	4
2026-03-06	12:00:00	5085.8	5090.65	5075.72	5082.69	6426	0	4
2026-03-06	12:15:00	5082.69	5093.04	5079.88	5087.45	4768	0	4
2026-03-06	12:30:00	5087.4	5091.75	5080.9	5081.66	4710	0	4
2026-03-06	12:45:00	5081.66	5092.89	5081.66	5091.09	5081	0	4
2026-03-06	13:00:00	5091.09	5091.61	5080.6	5086.21	5488	0	4
2026-03-06	13:15:00	5086.21	5098.31	5085.69	5094.65	4262	0	4
2026-03-06	13:30:00	5094.65	5099.82	5080.98	5081.23	5636	0	4
2026-03-06	13:45:00	5081.23	5087.2	5062.82	5077.2	7602	0	4
2026-03-06	14:00:00	5077.2	5091.23	5076.35	5089.99	7816	0	4
2026-03-06	14:15:00	5089.99	5096.67	5086.21	5088.63	5746	0	4
2026-03-06	14:30:00	5088.63	5096.69	5085.44	5096.4	6860	0	4
2026-03-06	14:45:00	5096.38	5096.78	5081.44	5083.44	5899	0	4
2026-03-06	15:00:00	5083.44	5083.63	5065.61	5073.22	11886	0	4
2026-03-06	15:15:00	5073.22	5088.81	5072.64	5082.62	8822	0	4
2026-03-06	15:30:00	5082.62	5131.07	5082.62	5121.88	13793	0	4
2026-03-06	15:45:00	5121.88	5122.48	5073.97	5085.19	13621	0	4
2026-03-06	16:00:00	5085.19	5102.83	5080.99	5096.96	11664	0	4
2026-03-06	16:15:00	5097.0	5109.42	5088.21	5104.49	10085	0	4
2026-03-06	16:30:00	5104.49	5115.29	5084.3	5089.48	17458	0	4
2026-03-06	16:45:00	5089.48	5132.0	5087.65	5130.32	16022	0	4
2026-03-06	17:00:00	5130.32	5159.27	5128.1	5149.22	17509	0	4
2026-03-06	17:15:00	5149.22	5171.78	5144.41	5161.74	14350	0	4
2026-03-06	17:30:00	5161.74	5166.6	5149.6	5154.01	11971	0	4
2026-03-06	17:45:00	5154.01	5157.5	5134.52	5141.88	11567	0	4
2026-03-06	18:00:00	5141.8	5150.81	5136.21	5143.77	10617	0	4
2026-03-06	18:15:00	5143.79	5153.21	5136.4	5142.36	9722	0	4
2026-03-06	18:30:00	5142.43	5146.17	5126.04	5142.08	9971	0	4
2026-03-06	18:45:00	5142.08	5148.16	5129.99	5139.88	10308	0	4
2026-03-06	19:00:00	5139.88	5142.44	5128.98	5136.67	9842	0	4
2026-03-06	19:15:00	5136.67	5145.36	5133.2	5142.17	8974	0	4
2026-03-06	19:30:00	5142.17	5152.53	5136.69	5137.51	8247	0	4
2026-03-06	19:45:00	5137.51	5140.85	5132.89	5140.76	6829	0	4
2026-03-06	20:00:00	5140.76	5147.39	5138.68	5145.43	7583	0	4
2026-03-06	20:15:00	5145.43	5151.03	5143.04	5150.37	8099	0	4
2026-03-06	20:30:00	5150.38	5165.35	5148.82	5165.2	6202	0	4
2026-03-06	20:45:00	5165.21	5167.73	5156.66	5161.13	5622	0	4
2026-03-06	21:00:00	5161.09	5171.32	5160.58	5171.27	6541	0	4
2026-03-06	21:15:00	5171.27	5174.64	5164.43	5165.23	5699	0	4
2026-03-06	21:30:00	5165.23	5168.11	5157.7	5158.17	5844	0	4
2026-03-06	21:45:00	5158.17	5163.96	5156.64	5159.84	5378	0	4
2026-03-06	22:00:00	5159.8	5162.68	5153.83	5155.32	5815	0	4
2026-03-06	22:15:00	5155.32	5160.62	5152.54	5153.75	5104	0	4
2026-03-06	22:30:00	5153.78	5161.64	5149.45	5157.61	6344	0	4
2026-03-06	22:45:00	5157.6	5160.52	5150.75	5153.36	6122	0	4
2026-03-06	23:00:00	5153.33	5167.46	5150.9	5165.17	3145	0	4
2026-03-06	23:15:00	5165.18	5170.48	5164.59	5168.23	1565	0	4
2026-03-06	23:30:00	5168.02	5171.71	5166.09	5170.21	1499	0	4
2026-03-06	23:45:00	5170.21	5176.07	5168.97	5171.92	1948	0	4
2026-03-09	01:00:00	5129.95	5135.55	5093.15	5101.85	7260	0	4
2026-03-09	01:15:00	5101.86	5106.86	5095.2	5104.57	4958	0	4
2026-03-09	01:30:00	5104.63	5105.05	5044.37	5073.06	6609	0	4
2026-03-09	01:45:00	5072.98	5079.78	5054.25	5076.1	7001	0	4
2026-03-09	02:00:00	5076.1	5080.11	5028.44	5036.28	7728	0	4
2026-03-09	02:15:00	5036.28	5053.07	5032.75	5045.99	7258	0	4
2026-03-09	02:30:00	5046.15	5060.41	5044.07	5052.91	6339	0	4
2026-03-09	02:45:00	5052.9	5057.66	5033.64	5049.95	7734	0	4
2026-03-09	03:00:00	5049.95	5074.47	5014.71	5072.37	10041	0	4
2026-03-09	03:15:00	5072.37	5087.61	5069.92	5072.05	7765	0	4
2026-03-09	03:30:00	5072.05	5086.19	5071.6	5080.43	7361	0	4
2026-03-09	03:45:00	5080.33	5082.51	5064.69	5070.1	7172	0	4
2026-03-09	04:00:00	5070.1	5095.22	5055.43	5094.41	7528	0	4
2026-03-09	04:15:00	5094.45	5094.58	5072.84	5077.81	6233	0	4
2026-03-09	04:30:00	5077.76	5093.95	5076.8	5092.67	7670	0	4
2026-03-09	04:45:00	5092.67	5099.28	5085.77	5094.7	6086	0	4
2026-03-09	05:00:00	5094.7	5099.72	5084.23	5087.22	6755	0	4
2026-03-09	05:15:00	5087.22	5102.45	5084.02	5084.02	6266	0	4
2026-03-09	05:30:00	5084.02	5094.12	5081.73	5087.08	6011	0	4
2026-03-09	05:45:00	5087.08	5093.58	5087.01	5091.49	3953	0	4
2026-03-09	06:00:00	5091.49	5097.28	5087.11	5090.93	4479	0	4
2026-03-09	06:15:00	5091.07	5094.7	5088.31	5089.38	3156	0	4
2026-03-09	06:30:00	5089.48	5093.12	5087.39	5090.44	3804	0	4
