<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025-11-06	19:00:00	3981.3	3985.37	3978.21	3978.51	1277	0	17
2025-11-06	19:15:00	3978.65	3979.23	3965.73	3969.94	1384	0	6
2025-11-06	19:30:00	3969.75	3982.53	3967.88	3981.88	1309	0	16
2025-11-06	19:45:00	3981.93	3987.88	3981.45	3986.4	1285	0	5
2025-11-06	20:00:00	3986.48	3986.7	3980.33	3984.04	1218	0	8
2025-11-06	20:15:00	3983.99	3989.35	3982.1	3983.29	1224	0	5
2025-11-06	20:30:00	3983.71	3991.12	3983.71	3989.43	1120	0	16
2025-11-06	20:45:00	3989.44	3990.51	3986.36	3987.72	1139	0	16
2025-11-06	21:00:00	3987.82	3995.19	3986.63	3995.09	1226	0	5
2025-11-06	21:15:00	3995.21	3995.23	3992.22	3992.35	1130	0	16
2025-11-06	21:30:00	3992.43	3992.72	3988.31	3989.44	1108	0	5
2025-11-06	21:45:00	3989.46	3990.17	3983.12	3985.32	1207	0	5
2025-11-06	22:00:00	3985.09	3987.22	3982.66	3984.61	1099	0	10
2025-11-06	22:15:00	3984.6	3985.14	3982.03	3982.6	1135	0	7
2025-11-06	22:30:00	3982.67	3986.79	3982.57	3984.01	1154	0	17
2025-11-06	22:45:00	3983.97	3983.97	3979.44	3980.73	1358	0	16
2025-11-06	23:00:00	3980.39	3982.13	3977.99	3981.27	919	0	16
2025-11-06	23:15:00	3981.25	3981.7	3978.44	3980.6	636	0	16
2025-11-06	23:30:00	3980.62	3981.08	3978.39	3978.77	730	0	17
2025-11-06	23:45:00	3978.8	3979.24	3976.51	3976.88	561	0	17
2025-11-07	01:00:00	3976.1	3983.09	3974.49	3981.22	838	0	5
2025-11-07	01:15:00	3981.21	3985.19	3980.79	3983.51	662	0	5
2025-11-07	01:30:00	3983.52	3987.8	3981.89	3986.01	858	0	5
2025-11-07	01:45:00	3986.01	3989.69	3985.99	3989.18	765	0	16
2025-11-07	02:00:00	3988.96	3989.73	3984.57	3987.23	976	0	16
2025-11-07	02:15:00	3987.24	3992.63	3986.65	3991.63	989	0	7
2025-11-07	02:30:00	3991.64	3994.33	3989.54	3990.87	1096	0	5
2025-11-07	02:45:00	3991.05	3991.37	3987.97	3988.66	979	0	5
2025-11-07	03:00:00	3988.61	4000.14	3987.32	3998.98	1374	0	5
2025-11-07	03:15:00	3998.88	4001.76	3996.84	3997.45	1232	0	16
2025-11-07	03:30:00	3997.51	4002.72	3994.99	4002.04	1190	0	14
2025-11-07	03:45:00	4002.09	4002.79	3999.25	4001.72	1004	0	11
2025-11-07	04:00:00	4001.87	4003.6	3998.04	3998.07	1022	0	16
2025-11-07	04:15:00	3998.03	3998.12	3994.26	3995.62	989	0	16
2025-11-07	04:30:00	3995.55	3998.73	3991.41	3993.08	1092	0	16
2025-11-07	04:45:00	3992.91	3997.4	3992.91	3995.36	968	0	16
2025-11-07	05:00:00	3995.24	3996.46	3988.3	3991.16	1037	0	17
2025-11-07	05:15:00	3991.17	3993.38	3988.7	3992.63	987	0	17
2025-11-07	05:30:00	3992.49	3995.27	3991.05	3994.76	791	0	17
2025-11-07	05:45:00	3994.75	3994.85	3989.7	3990.46	859	0	16
2025-11-07	06:00:00	3990.41	3993.07	3985.59	3991.1	1004	0	14
2025-11-07	06:15:00	3991.1	3997.8	3990.52	3996.43	958	0	16
2025-11-07	06:30:00	3996.47	3997.47	3993.57	3995.44	820	0	15
2025-11-07	06:45:00	3995.43	3998.61	3995.01	3998.42	729	0	17
2025-11-07	07:00:00	3998.57	3998.82	3996.41	3997.75	792	0	16
2025-11-07	07:15:00	3997.74	3997.77	3991.98	3994.13	907	0	16
2025-11-07	07:30:00	3994.12	3998.03	3994.06	3996.5	1053	0	5
2025-11-07	07:45:00	3996.53	3997.76	3993.49	3995.22	1069	0	9
2025-11-07	08:00:00	3995.18	3997.03	3992.51	3995.31	1073	0	5
2025-11-07	08:15:00	3995.35	4000.04	3994.67	3998.3	1010	0	16
2025-11-07	08:30:00	3998.05	4003.04	3996.22	4001.36	1129	0	5
2025-11-07	08:45:00	4001.45	4008.39	4001.34	4006.84	1115	0	16
2025-11-07	09:00:00	4007.31	4010.08	4005.41	4007.78	1113	0	5
2025-11-07	09:15:00	4007.8	4009.81	4003.04	4003.79	1137	0	16
2025-11-07	09:30:00	4003.69	4006.93	4003.56	4005.66	1040	0	16
2025-11-07	09:45:00	4005.65	4008.13	4003.07	4007.86	854	0	5
2025-11-07	10:00:00	4008.54	4010.22	4005.18	4009.72	1147	0	5
2025-11-07	10:15:00	4009.7	4009.8	4004.14	4005.66	990	0	5
2025-11-07	10:30:00	4005.59	4008.74	4003.6	4005.66	1081	0	10
2025-11-07	10:45:00	4005.55	4010.25	4005.14	4009.69	1039	0	16
2025-11-07	11:00:00	4009.77	4011.49	4008.22	4010.73	1049	0	5
2025-11-07	11:15:00	4010.73	4014.17	4009.61	4010.15	1087	0	16
2025-11-07	11:30:00	4010.17	4011.37	4003.56	4006.35	1067	0	7
2025-11-07	11:45:00	4006.34	4009.44	4005.47	4006.49	999	0	16
2025-11-07	12:00:00	4006.48	4008.91	4005.86	4006.2	974	0	5
2025-11-07	12:15:00	4006.09	4009.37	4002.78	4006.02	1131	0	7
2025-11-07	12:30:00	4005.96	4006.82	4003.14	4004.21	954	0	17
2025-11-07	12:45:00	4004.25	4009.11	4004.24	4007.88	990	0	5
2025-11-07	13:00:00	4007.89	4012.33	4002.45	4003.44	1083	0	16
2025-11-07	13:15:00	4003.51	4007.78	3998.12	3999.2	1238	0	16
2025-11-07	13:30:00	3999.26	3999.79	3993.57	3998.35	1248	0	7
2025-11-07	13:45:00	3998.35	4004.28	3998.35	4002.9	1166	0	9
2025-11-07	14:00:00	4002.87	4008.37	4002.08	4005.72	1194	0	12
2025-11-07	14:15:00	4005.75	4006.19	3998.26	3998.44	1177	0	5
2025-11-07	14:30:00	3998.21	3999.24	3994.85	3996.32	1225	0	8
2025-11-07	14:45:00	3996.4	3998.32	3991.62	3995.89	1227	0	16
2025-11-07	15:00:00	3996.03	4000.68	3992.21	3995.94	1330	0	16
2025-11-07	15:15:00	3995.96	4001.8	3995.24	3996.89	1209	0	8
2025-11-07	15:30:00	3996.68	3997.39	3991.66	3993.89	1276	0	16
2025-11-07	15:45:00	3993.88	3999.72	3993.1	3997.7	1239	0	6
2025-11-07	16:00:00	3997.65	4004.22	3995.58	4002.81	1230	0	16
2025-11-07	16:15:00	4002.84	4007.49	3999.92	4000.65	1273	0	10
2025-11-07	16:30:00	4000.53	4000.53	3984.48	3990.56	1535	0	5
2025-11-07	16:45:00	3989.95	3995.53	3986.12	3993.02	1427	0	5
2025-11-07	17:00:00	3993.19	3999.29	3990.68	3990.9	1433	0	5
2025-11-07	17:15:00	3991.14	3994.69	3988.02	3993.15	1344	0	15
2025-11-07	17:30:00	3993.22	3995.48	3986.01	3986.57	1343	0	16
2025-11-07	17:45:00	3986.81	3992.88	3984.32	3990.99	1273	0	11
2025-11-07	18:00:00	3990.99	4000.37	3990.0	3999.35	1336	0	6
2025-11-07	18:15:00	3999.35	4009.31	3995.56	4007.96	1350	0	7
2025-11-07	18:30:00	4007.97	4027.79	4007.97	4020.57	1488	0	5
2025-11-07	18:45:00	4021.32	4022.16	4006.58	4007.76	1393	0	5
2025-11-07	19:00:00	4007.4	4009.91	3995.34	3999.89	1452	0	7
2025-11-07	19:15:00	3999.57	4001.34	3992.06	3997.75	1363	0	11
2025-11-07	19:30:00	3997.1	3999.62	3994.0	3998.98	1239	0	17
2025-11-07	19:45:00	3998.87	4006.46	3996.97	4005.4	1296	0	5
2025-11-07	20:00:00	4005.64	4008.93	4003.29	4004.91	1250	0	6
2025-11-07	20:15:00	4004.89	4006.54	3999.79	4002.77	1213	0	5
2025-11-07	20:30:00	4002.59	4007.08	4001.48	4006.09	1186	0	5
2025-11-07	20:45:00	4006.01	4007.52	4003.9	4005.47	1174	0	17
2025-11-07	21:00:00	4005.67	4008.88	4003.43	4008.0	1169	0	5
2025-11-07	21:15:00	4007.97	4008.77	4005.51	4006.48	997	0	5
2025-11-07	21:30:00	4006.53	4007.99	4001.98	4003.06	1239	0	5
2025-11-07	21:45:00	4003.02	4008.17	4001.77	4006.87	1219	0	12
2025-11-07	22:00:00	4006.47	4007.3	4003.68	4005.05	1179	0	16
2025-11-07	22:15:00	4005.08	4005.46	3994.18	3998.45	1302	0	16
2025-11-07	22:30:00	3998.38	4003.79	3997.18	4001.14	1305	0	16
2025-11-07	22:45:00	4001.13	4005.89	3999.08	4004.08	1239	0	10
2025-11-07	23:00:00	4003.43	4005.08	4002.62	4002.67	597	0	12
2025-11-07	23:15:00	4002.72	4002.95	4001.13	4001.95	462	0	16
2025-11-07	23:30:00	4001.97	4002.29	3999.05	4000.54	435	0	10
2025-11-07	23:45:00	4000.59	4002.19	3998.48	4000.79	457	0	17
2025-11-10	01:00:00	3999.57	4011.63	3997.76	4010.75	1529	0	8
2025-11-10	01:15:00	4010.48	4011.56	4004.46	4008.92	1070	0	17
2025-11-10	01:30:00	4008.81	4009.26	4003.6	4007.23	928	0	5
2025-11-10	01:45:00	4007.29	4012.09	4005.11	4011.81	926	0	18
2025-11-10	02:00:00	4011.83	4017.03	4011.21	4015.78	1288	0	11
2025-11-10	02:15:00	4015.77	4017.06	4014.33	4016.45	928	0	17
2025-11-10	02:30:00	4016.43	4017.51	4011.31	4016.37	1143	0	16
2025-11-10	02:45:00	4016.39	4023.67	4016.29	4020.34	1312	0	5
2025-11-10	03:00:00	4020.22	4029.12	4019.14	4026.69	1535	0	5
2025-11-10	03:15:00	4026.86	4052.1	4026.86	4047.98	1651	0	10
2025-11-10	03:30:00	4047.92	4053.31	4045.66	4050.79	1629	0	9
2025-11-10	03:45:00	4050.91	4052.77	4041.54	4044.01	1610	0	6
2025-11-10	04:00:00	4043.97	4047.21	4037.57	4044.48	1495	0	16
2025-11-10	04:15:00	4044.48	4048.21	4039.81	4041.0	1242	0	5
2025-11-10	04:30:00	4040.99	4046.38	4038.4	4044.5	1434	0	11
2025-11-10	04:45:00	4044.57	4049.0	4043.59	4048.09	1113	0	7
2025-11-10	05:00:00	4048.11	4048.11	4045.22	4045.81	989	0	18
2025-11-10	05:15:00	4045.82	4051.99	4044.92	4050.65	1143	0	5
2025-11-10	05:30:00	4050.78	4052.9	4050.05	4050.36	1107	0	17
2025-11-10	05:45:00	4050.35	4051.3	4047.37	4050.25	1057	0	16
2025-11-10	06:00:00	4050.16	4056.69	4050.07	4056.21	1192	0	5
2025-11-10	06:15:00	4056.08	4056.8	4052.78	4053.66	1112	0	5
2025-11-10	06:30:00	4053.87	4055.47	4052.43	4052.61	941	0	5
2025-11-10	06:45:00	4052.68	4054.63	4049.85	4054.11	1028	0	17
2025-11-10	07:00:00	4054.17	4054.17	4050.15	4050.17	879	0	16
2025-11-10	07:15:00	4050.19	4056.03	4050.18	4055.27	1036	0	8
2025-11-10	07:30:00	4055.38	4064.98	4055.14	4062.83	1465	0	8
2025-11-10	07:45:00	4062.75	4069.6	4061.89	4069.18	1362	0	10
2025-11-10	08:00:00	4069.2	4070.98	4067.12	4067.74	1407	0	8
2025-11-10	08:15:00	4067.8	4074.25	4067.8	4072.98	1321	0	5
2025-11-10	08:30:00	4072.97	4078.6	4070.94	4073.26	1422	0	13
2025-11-10	08:45:00	4073.3	4076.2	4070.1	4075.08	1322	0	8
2025-11-10	09:00:00	4074.88	4078.68	4072.96	4078.46	1215	0	11
2025-11-10	09:15:00	4078.56	4079.21	4072.05	4075.51	1233	0	16
2025-11-10	09:30:00	4075.55	4078.98	4074.14	4075.51	1160	0	13
2025-11-10	09:45:00	4075.49	4078.51	4074.05	4075.45	1154	0	16
2025-11-10	10:00:00	4075.43	4083.3	4075.07	4079.3	1439	0	9
2025-11-10	10:15:00	4079.29	4081.0	4074.66	4080.32	1303	0	6
2025-11-10	10:30:00	4080.15	4085.28	4078.24	4078.84	1301	0	16
2025-11-10	10:45:00	4078.81	4082.98	4078.18	4082.18	1210	0	17
2025-11-10	11:00:00	4082.43	4083.4	4074.7	4075.01	1257	0	16
2025-11-10	11:15:00	4074.93	4080.34	4071.77	4079.91	1319	0	5
2025-11-10	11:30:00	4079.92	4086.01	4078.17	4080.98	1289	0	16
2025-11-10	11:45:00	4081.04	4082.43	4076.2	4076.66	1178	0	8
2025-11-10	12:00:00	4076.79	4081.43	4076.72	4081.26	1064	0	16
2025-11-10	12:15:00	4081.27	4082.71	4077.61	4077.96	1113	0	5
2025-11-10	12:30:00	4077.71	4083.51	4077.61	4078.19	1199	0	5
2025-11-10	12:45:00	4078.14	4081.05	4076.13	4080.77	1164	0	18
2025-11-10	13:00:00	4080.82	4082.08	4075.76	4077.97	1284	0	13
2025-11-10	13:15:00	4077.98	4080.23	4077.23	4078.91	970	0	5
2025-11-10	13:30:00	4078.98	4083.64	4078.58	4082.61	1010	0	5
2025-11-10	13:45:00	4082.65	4085.35	4080.96	4085.29	1106	0	17
2025-11-10	14:00:00	4085.51	4089.97	4084.15	4089.86	1339	0	5
2025-11-10	14:15:00	4089.97	4095.59	4087.96	4094.2	1460	0	7
2025-11-10	14:30:00	4094.37	4096.62	4093.75	4094.65	1274	0	7
2025-11-10	14:45:00	4094.72	4100.15	4093.59	4097.65	1349	0	6
2025-11-10	15:00:00	4097.58	4105.71	4097.09	4103.01	1604	0	5
2025-11-10	15:15:00	4102.94	4105.13	4098.75	4101.94	1500	0	5
2025-11-10	15:30:00	4102.01	4103.34	4095.31	4098.06	1462	0	17
2025-11-10	15:45:00	4097.79	4098.16	4090.23	4091.75	1448	0	10
2025-11-10	16:00:00	4091.82	4094.14	4084.03	4086.74	1507	0	5
2025-11-10	16:15:00	4086.6	4088.66	4082.07	4086.26	1469	0	7
2025-11-10	16:30:00	4085.27	4085.34	4074.77	4080.82	1679	0	12
2025-11-10	16:45:00	4080.75	4086.84	4078.25	4083.69	1609	0	16
2025-11-10	17:00:00	4083.96	4093.03	4083.73	4087.56	1564	0	11
2025-11-10	17:15:00	4087.42	4094.23	4086.83	4089.25	1543	0	16
2025-11-10	17:30:00	4088.76	4089.44	4082.99	4087.64	1543	0	8
2025-11-10	17:45:00	4087.65	4087.7	4078.16	4084.82	1570	0	5
2025-11-10	18:00:00	4084.72	4091.69	4082.06	4091.25	1518	0	16
2025-11-10	18:15:00	4091.29	4093.28	4089.84	4093.07	1344	0	13
2025-11-10	18:30:00	4093.34	4095.68	4090.21	4091.04	1407	0	7
2025-11-10	18:45:00	4091.1	4095.5	4088.67	4094.9	1349	0	5
2025-11-10	19:00:00	4095.04	4098.06	4093.99	4096.17	1365	0	17
2025-11-10	19:15:00	4096.25	4098.21	4093.44	4096.91	1275	0	17
2025-11-10	19:30:00	4096.98	4098.06	4094.01	4094.73	1267	0	15
2025-11-10	19:45:00	4094.74	4102.51	4094.54	4102.41	1336	0	5
2025-11-10	20:00:00	4102.39	4105.0	4101.44	4104.69	1319	0	5
2025-11-10	20:15:00	4104.66	4114.36	4104.56	4114.1	1440	0	5
2025-11-10	20:30:00	4114.26	4115.82	4107.3	4109.07	1421	0	5
2025-11-10	20:45:00	4109.08	4110.32	4105.69	4110.1	1328	0	5
2025-11-10	21:00:00	4110.4	4114.54	4107.94	4113.25	1404	0	16
2025-11-10	21:15:00	4113.36	4115.79	4110.1	4114.42	1258	0	17
2025-11-10	21:30:00	4114.4	4114.63	4110.68	4110.69	1218	0	5
2025-11-10	21:45:00	4110.68	4113.8	4109.46	4113.14	1361	0	5
2025-11-10	22:00:00	4113.16	4114.55	4110.93	4111.95	1242	0	5
2025-11-10	22:15:00	4111.96	4112.75	4106.59	4111.39	1435	0	9
2025-11-10	22:30:00	4111.06	4113.02	4108.2	4112.98	1306	0	8
2025-11-10	22:45:00	4113.14	4113.21	4108.13	4111.65	1426	0	13
2025-11-10	23:00:00	4111.79	4113.05	4110.51	4111.63	636	0	17
2025-11-10	23:15:00	4111.65	4114.75	4111.65	4112.49	540	0	16
2025-11-10	23:30:00	4112.45	4114.08	4111.64	4113.93	590	0	8
2025-11-10	23:45:00	4113.98	4116.69	4113.45	4115.73	607	0	10
2025-11-11	01:00:00	4115.49	4120.67	4115.06	4119.35	958	0	5
2025-11-11	01:15:00	4119.3	4121.0	4116.0	4120.32	876	0	17
2025-11-11	01:30:00	4120.53	4120.55	4118.34	4120.1	821	0	16
2025-11-11	01:45:00	4120.1	4122.49	4117.33	4119.99	1018	0	13
2025-11-11	02:00:00	4120.37	4120.51	4116.21	4119.73	911	0	14
2025-11-11	02:15:00	4119.7	4126.09	4119.7	4124.74	1020	0	15
2025-11-11	02:30:00	4124.75	4129.44	4124.64	4129.37	1106	0	8
2025-11-11	02:45:00	4129.21	4133.61	4127.74	4130.84	1213	0	6
2025-11-11	03:00:00	4130.99	4135.25	4127.83	4132.55	1367	0	12
2025-11-11	03:15:00	4132.41	4137.55	4130.5	4137.27	1287	0	16
2025-11-11	03:30:00	4137.07	4140.99	4135.84	4135.96	1273	0	5
2025-11-11	03:45:00	4135.82	4136.95	4130.89	4136.29	1268	0	10
2025-11-11	04:00:00	4136.26	4137.19	4130.75	4134.67	1052	0	5
2025-11-11	04:15:00	4134.67	4137.75	4132.11	4134.12	1040	0	5
2025-11-11	04:30:00	4134.18	4138.85	4129.72	4138.85	1163	0	16
2025-11-11	04:45:00	4138.98	4139.48	4134.27	4137.95	1110	0	17
2025-11-11	05:00:00	4137.93	4144.19	4136.99	4143.12	1083	0	9
2025-11-11	05:15:00	4143.14	4145.68	4143.06	4144.31	1036	0	16
2025-11-11	05:30:00	4144.0	4148.01	4143.42	4144.96	1074	0	5
2025-11-11	05:45:00	4144.96	4147.06	4144.28	4146.84	931	0	17
2025-11-11	06:00:00	4146.78	4148.7	4142.45	4143.09	1016	0	16
2025-11-11	06:15:00	4143.2	4144.57	4142.39	4144.36	796	0	17
2025-11-11	06:30:00	4144.14	4146.28	4142.09	4142.15	848	0	16
2025-11-11	06:45:00	4142.2	4146.14	4141.97	4143.17	898	0	7
2025-11-11	07:00:00	4143.24	4144.27	4134.88	4140.62	1103	0	5
2025-11-11	07:15:00	4140.75	4142.09	4135.12	4136.06	1034	0	16
2025-11-11	07:30:00	4136.19	4136.93	4124.16	4129.85	1259	0	16
2025-11-11	07:45:00	4129.26	4135.38	4128.41	4130.98	1131	0	5
2025-11-11	08:00:00	4130.71	4134.29	4126.94	4133.98	1144	0	17
2025-11-11	08:15:00	4133.81	4137.92	4132.81	4137.41	973	0	6
2025-11-11	08:30:00	4137.44	4137.54	4128.74	4129.5	1122	0	13
2025-11-11	08:45:00	4129.53	4132.77	4127.06	4129.81	1092	0	16
2025-11-11	09:00:00	4129.81	4131.0	4126.1	4129.72	1092	0	11
2025-11-11	09:15:00	4129.61	4133.48	4128.4	4131.23	1055	0	16
2025-11-11	09:30:00	4131.2	4131.66	4126.94	4130.83	1059	0	9
2025-11-11	09:45:00	4130.83	4132.85	4124.85	4129.65	1080	0	15
2025-11-11	10:00:00	4129.6	4137.21	4128.77	4136.82	1165	0	7
2025-11-11	10:15:00	4136.83	4137.76	4131.91	4134.8	1149	0	16
2025-11-11	10:30:00	4134.77	4134.97	4129.02	4132.22	1070	0	16
2025-11-11	10:45:00	4132.26	4137.28	4131.11	4135.65	1045	0	12
2025-11-11	11:00:00	4135.91	4143.97	4134.47	4143.12	1186	0	5
2025-11-11	11:15:00	4143.14	4144.24	4140.95	4143.74	1046	0	6
2025-11-11	11:30:00	4143.78	4145.08	4142.77	4143.6	921	0	5
2025-11-11	11:45:00	4143.57	4146.16	4141.8	4141.86	937	0	5
2025-11-11	12:00:00	4141.86	4142.67	4137.5	4141.18	1129	0	5
2025-11-11	12:15:00	4141.2	4144.03	4140.35	4142.15	920	0	14
2025-11-11	12:30:00	4142.14	4142.14	4136.91	4139.57	1054	0	10
2025-11-11	12:45:00	4139.63	4144.08	4139.4	4141.82	975	0	13
2025-11-11	13:00:00	4142.05	4143.63	4139.8	4140.08	950	0	9
2025-11-11	13:15:00	4140.08	4143.73	4139.06	4141.46	1030	0	16
2025-11-11	13:30:00	4140.95	4144.39	4139.37	4142.16	897	0	17
2025-11-11	13:45:00	4142.12	4144.46	4141.45	4142.85	997	0	16
2025-11-11	14:00:00	4143.2	4144.08	4137.42	4138.93	1101	0	16
2025-11-11	14:15:00	4138.97	4140.84	4136.74	4138.9	1072	0	16
2025-11-11	14:30:00	4138.94	4141.71	4137.84	4141.19	962	0	13
2025-11-11	14:45:00	4141.17	4141.21	4133.25	4134.3	1128	0	13
2025-11-11	15:00:00	4134.05	4140.73	4133.93	4139.89	1186	0	8
2025-11-11	15:15:00	4140.29	4143.68	4138.12	4141.49	1157	0	17
2025-11-11	15:30:00	4141.41	4146.63	4139.43	4141.78	1207	0	5
2025-11-11	15:45:00	4141.86	4145.54	4141.16	4142.44	1063	0	6
2025-11-11	16:00:00	4142.48	4143.13	4136.79	4139.2	1152	0	5
2025-11-11	16:15:00	4139.21	4140.08	4128.74	4130.17	1264	0	8
2025-11-11	16:30:00	4130.28	4133.46	4123.19	4132.67	1350	0	16
2025-11-11	16:45:00	4132.85	4134.18	4119.99	4125.09	1346	0	5
2025-11-11	17:00:00	4124.57	4126.38	4117.9	4121.01	1318	0	6
2025-11-11	17:15:00	4121.01	4121.2	4097.16	4101.62	1375	0	7
2025-11-11	17:30:00	4100.29	4107.99	4097.18	4107.87	1347	0	5
2025-11-11	17:45:00	4107.83	4111.79	4104.44	4106.52	1319	0	17
2025-11-11	18:00:00	4106.32	4113.58	4105.47	4113.38	1265	0	5
2025-11-11	18:15:00	4113.5	4114.88	4108.01	4109.38	1180	0	5
2025-11-11	18:30:00	4109.38	4114.58	4105.12	4113.98	1230	0	9
2025-11-11	18:45:00	4114.0	4115.59	4111.1	4113.12	1123	0	8
2025-11-11	19:00:00	4113.07	4118.0	4112.16	4115.81	1096	0	9
2025-11-11	19:15:00	4115.83	4117.45	4111.72	4114.37	1143	0	16
2025-11-11	19:30:00	4114.23	4114.85	4110.73	4113.82	1064	0	8
2025-11-11	19:45:00	4113.74	4116.35	4112.26	4114.34	1049	0	17
2025-11-11	20:00:00	4114.43	4116.27	4109.34	4109.64	1069	0	16
2025-11-11	20:15:00	4109.74	4114.91	4109.35	4110.44	1137	0	16
2025-11-11	20:30:00	4110.53	4111.66	4106.75	4109.6	1095	0	8
2025-11-11	20:45:00	4109.75	4114.93	4109.05	4114.06	1066	0	16
2025-11-11	21:00:00	4113.75	4117.51	4112.07	4117.2	1068	0	5
2025-11-11	21:15:00	4117.3	4118.72	4116.5	4117.62	1023	0	13
2025-11-11	21:30:00	4117.75	4122.08	4117.5	4121.66	1050	0	7
2025-11-11	21:45:00	4121.68	4126.22	4120.59	4123.13	1096	0	8
2025-11-11	22:00:00	4123.03	4127.38	4122.53	4127.24	1080	0	12
2025-11-11	22:15:00	4127.24	4128.58	4124.23	4125.72	1159	0	7
2025-11-11	22:30:00	4125.69	4130.7	4124.39	4129.48	1085	0	15
2025-11-11	22:45:00	4129.58	4132.05	4128.55	4129.58	1110	0	5
2025-11-11	23:00:00	4129.48	4130.56	4128.2	4130.12	714	0	16
2025-11-11	23:15:00	4130.14	4131.38	4127.41	4128.88	766	0	5
2025-11-11	23:30:00	4128.88	4129.33	4126.47	4128.54	609	0	16
2025-11-11	23:45:00	4128.46	4128.46	4125.72	4126.55	498	0	5
2025-11-12	01:00:00	4127.42	4133.39	4127.17	4133.3	996	0	16
2025-11-12	01:15:00	4133.35	4139.3	4133.03	4138.37	1112	0	16
2025-11-12	01:30:00	4138.43	4143.69	4136.16	4143.42	1219	0	6
2025-11-12	01:45:00	4143.37	4144.65	4141.53	4142.66	1114	0	7
2025-11-12	02:00:00	4142.67	4145.39	4138.99	4143.77	1202	0	16
2025-11-12	02:15:00	4143.85	4144.37	4139.58	4141.66	1019	0	16
2025-11-12	02:30:00	4141.66	4144.27	4140.5	4141.69	1151	0	16
2025-11-12	02:45:00	4141.72	4142.81	4131.84	4133.02	1435	0	16
2025-11-12	03:00:00	4133.17	4137.36	4127.85	4134.72	1489	0	5
2025-11-12	03:15:00	4134.77	4134.79	4129.16	4130.67	1383	0	5
2025-11-12	03:30:00	4130.77	4133.93	4126.31	4133.93	1380	0	17
2025-11-12	03:45:00	4133.79	4135.68	4130.5	4131.61	1305	0	16
2025-11-12	04:00:00	4131.6	4135.43	4130.76	4134.05	1135	0	16
2025-11-12	04:15:00	4134.04	4135.0	4131.03	4131.6	1011	0	16
2025-11-12	04:30:00	4131.61	4131.61	4120.84	4125.25	1416	0	16
2025-11-12	04:45:00	4125.15	4126.25	4119.03	4123.97	1407	0	6
2025-11-12	05:00:00	4123.92	4125.26	4116.81	4122.88	1383	0	8
2025-11-12	05:15:00	4122.93	4123.72	4119.29	4119.41	1271	0	16
2025-11-12	05:30:00	4119.38	4121.61	4117.95	4120.34	1047	0	16
2025-11-12	05:45:00	4120.38	4121.4	4111.87	4111.95	1297	0	5
2025-11-12	06:00:00	4111.86	4113.21	4103.67	4109.96	1417	0	17
2025-11-12	06:15:00	4109.95	4111.62	4105.02	4111.55	1227	0	15
2025-11-12	06:30:00	4111.56	4112.15	4105.84	4107.53	1275	0	9
2025-11-12	06:45:00	4107.55	4112.15	4107.35	4110.36	1110	0	5
2025-11-12	07:00:00	4110.49	4110.91	4105.91	4107.95	1041	0	16
2025-11-12	07:15:00	4107.93	4109.64	4105.09	4105.37	1093	0	16
2025-11-12	07:30:00	4105.36	4107.89	4099.01	4105.21	1427	0	16
2025-11-12	07:45:00	4105.18	4107.4	4102.22	4104.67	1296	0	16
2025-11-12	08:00:00	4104.68	4109.58	4103.24	4106.06	1313	0	17
2025-11-12	08:15:00	4106.15	4115.91	4106.06	4115.03	1334	0	16
2025-11-12	08:30:00	4115.07	4118.99	4112.03	4116.92	1343	0	5
2025-11-12	08:45:00	4117.04	4118.67	4113.13	4118.27	1214	0	15
2025-11-12	09:00:00	4118.24	4125.45	4115.42	4124.53	1325	0	8
2025-11-12	09:15:00	4124.57	4125.38	4121.31	4123.91	1177	0	5
2025-11-12	09:30:00	4123.97	4124.04	4113.66	4114.31	1274	0	16
2025-11-12	09:45:00	4114.34	4119.01	4113.35	4117.02	1256	0	15
2025-11-12	10:00:00	4117.24	4119.45	4112.2	4118.53	1371	0	5
2025-11-12	10:15:00	4118.4	4130.4	4117.18	4128.0	1440	0	5
2025-11-12	10:30:00	4127.94	4133.02	4126.13	4128.52	1272	0	10
2025-11-12	10:45:00	4128.6	4132.88	4128.6	4131.26	1203	0	16
2025-11-12	11:00:00	4131.23	4133.6	4127.25	4128.52	1203	0	16
2025-11-12	11:15:00	4128.99	4132.82	4124.81	4127.52	1313	0	14
2025-11-12	11:30:00	4127.48	4129.65	4124.0	4126.19	1332	0	12
2025-11-12	11:45:00	4126.22	4126.73	4120.41	4124.63	1357	0	6
2025-11-12	12:00:00	4124.64	4126.4	4121.82	4125.55	1166	0	16
2025-11-12	12:15:00	4125.54	4128.38	4120.13	4120.7	1261	0	12
2025-11-12	12:30:00	4120.75	4127.51	4118.14	4125.64	1324	0	15
2025-11-12	12:45:00	4125.66	4128.98	4124.4	4127.73	1190	0	16
2025-11-12	13:00:00	4127.8	4131.06	4126.59	4131.05	1111	0	10
2025-11-12	13:15:00	4130.99	4131.05	4123.07	4124.2	1252	0	10
2025-11-12	13:30:00	4124.09	4128.65	4123.55	4128.4	1254	0	16
2025-11-12	13:45:00	4128.38	4128.98	4123.71	4126.24	1288	0	16
2025-11-12	14:00:00	4126.05	4130.85	4124.87	4130.5	1298	0	14
2025-11-12	14:15:00	4130.62	4137.61	4130.08	4136.57	1405	0	16
